sheet,year,month,raw_description,raw_total,total_numeric,detected_type,skip_reason
june 22,2022,6,UNION FLUTING,,,FLUTE,no_numeric_total
june 22,2022,6,UNION FLUTING,,,FLUTE,no_numeric_total
june 22,2022,6,UNION FLUTING,,,FLUTE,no_numeric_total
june 22,2022,6,UNION FLUTING,,,FLUTE,no_numeric_total
june 22,2022,6,UNION FLUTING,,,FLUTE,no_numeric_total
june 22,2022,6,UNION FLUTING,,,FLUTE,no_numeric_total
june 22,2022,6,UNION FLUTING,,,FLUTE,no_numeric_total
june 22,2022,6,UNION FLUTING,,,FLUTE,no_numeric_total
june 22,2022,6,UNION FLUTING,,,FLUTE,no_numeric_total
june 22,2022,6,UNION FLUTING,,,FLUTE,no_numeric_total
june 22,2022,6,UNION FLUTING,,,FLUTE,no_numeric_total
june 22,2022,6,MEPCO FLUTING,,,FLUTE,no_numeric_total
june 22,2022,6,MEPCO FLUTING,,,FLUTE,no_numeric_total
june 22,2022,6,MEPCO FLUTING,,,FLUTE,no_numeric_total
june 22,2022,6,MEPCO FLUTING,,,FLUTE,no_numeric_total
june 22,2022,6,BAYFLUTE,,,FLUTE,no_numeric_total
june 22,2022,6,BAYFLUTE,,,FLUTE,no_numeric_total
june 22,2022,6,BAYFLUTE,,,FLUTE,no_numeric_total
june 22,2022,6,BAYFLUTE,,,FLUTE,no_numeric_total
june 22,2022,6,BAYFLUTE,,,FLUTE,no_numeric_total
june 22,2022,6,BAYFLUTE,,,FLUTE,no_numeric_total
june 22,2022,6,BAYFLUTE,,,FLUTE,no_numeric_total
june 22,2022,6,BAYFLUTE,,,FLUTE,no_numeric_total
june 22,2022,6,BAYFLUTE,,,FLUTE,no_numeric_total
june 22,2022,6,PATSON FLUTING,,,FLUTE,no_numeric_total
june 22,2022,6,PATSON FLUTING,,,FLUTE,no_numeric_total
june 22,2022,6,PATSON FLUTING,,,FLUTE,no_numeric_total
june 22,2022,6,PATSON FLUTING,,,FLUTE,no_numeric_total
june 22,2022,6,BURGO FLUTING,,,FLUTE,no_numeric_total
june 22,2022,6,BURGO FLUTING,,,FLUTE,no_numeric_total
june 22,2022,6,BURGO FLUTING,,,FLUTE,no_numeric_total
june 22,2022,6,BURGO FLUTING,,,FLUTE,no_numeric_total
june 22,2022,6,BURGO FLUTING,,,FLUTE,no_numeric_total
june 22,2022,6,BURGO FLUTING,,,FLUTE,no_numeric_total
june 22,2022,6,BURGO FLUTING,,,FLUTE,no_numeric_total
june 22,2022,6,Waraq fluting,,,FLUTE,no_numeric_total
june 22,2022,6,Waraq fluting,,,FLUTE,no_numeric_total
june 22,2022,6,Waraq fluting,,,FLUTE,no_numeric_total
june 22,2022,6,Waraq fluting,,,FLUTE,no_numeric_total
june 22,2022,6,Waraq fluting,,,FLUTE,no_numeric_total
june 22,2022,6,Waraq fluting,,,FLUTE,no_numeric_total
june 22,2022,6,Waraq fluting,,,FLUTE,no_numeric_total
june 22,2022,6,SAIM-TEST(KT),,,TESTLINER,no_numeric_total
june 22,2022,6,SAIM-TEST(KT),,,TESTLINER,no_numeric_total
june 22,2022,6,SAIM-TEST(KT),,,TESTLINER,no_numeric_total
june 22,2022,6,SAIM-TEST(KT),,,TESTLINER,no_numeric_total
june 22,2022,6,SAIM-TEST(KT),,,TESTLINER,no_numeric_total
june 22,2022,6,SAIM-TEST(KT),0.0,0.0,TESTLINER,no_numeric_total
june 22,2022,6,SAIM-TEST(KT),0.0,0.0,TESTLINER,no_numeric_total
june 22,2022,6,SAIM-TEST(KT),0.0,0.0,TESTLINER,no_numeric_total
june 22,2022,6,MEPCO TEST,,,TESTLINER,no_numeric_total
june 22,2022,6,MEPCO TEST,,,TESTLINER,no_numeric_total
june 22,2022,6,MEPCO TEST,,,TESTLINER,no_numeric_total
june 22,2022,6,MEPCO TEST,,,TESTLINER,no_numeric_total
june 22,2022,6,MEPCO TEST,,,TESTLINER,no_numeric_total
june 22,2022,6,MEPCO TEST,,,TESTLINER,no_numeric_total
june 22,2022,6,MAFTA TEST,,,TESTLINER,no_numeric_total
june 22,2022,6,MAFTA TEST,,,TESTLINER,no_numeric_total
june 22,2022,6,MAFTA TEST,,,TESTLINER,no_numeric_total
june 22,2022,6,MAFTA TEST,,,TESTLINER,no_numeric_total
june 22,2022,6,MAFTA TEST,,,TESTLINER,no_numeric_total
june 22,2022,6,MAFTA TEST,,,TESTLINER,no_numeric_total
june 22,2022,6,MAFTA TEST,,,TESTLINER,no_numeric_total
june 22,2022,6,MAFTA TEST,,,TESTLINER,no_numeric_total
june 22,2022,6,BURGO TEST,,,TESTLINER,no_numeric_total
june 22,2022,6,BURGO TEST,,,TESTLINER,no_numeric_total
june 22,2022,6,BURGO TEST,,,TESTLINER,no_numeric_total
june 22,2022,6,BURGO TEST,,,TESTLINER,no_numeric_total
june 22,2022,6,BURGO TEST,,,TESTLINER,no_numeric_total
june 22,2022,6,BURGO TEST,,,TESTLINER,no_numeric_total
june 22,2022,6,BURGO TEST,,,TESTLINER,no_numeric_total
june 22,2022,6,Interpac test,,,TESTLINER,no_numeric_total
june 22,2022,6,Interpac test,,,TESTLINER,no_numeric_total
june 22,2022,6,Interpac test,,,TESTLINER,no_numeric_total
june 22,2022,6,Interpac test,,,TESTLINER,no_numeric_total
june 22,2022,6,Interpac test,,,TESTLINER,no_numeric_total
june 22,2022,6,Interpac test,,,TESTLINER,no_numeric_total
june 22,2022,6,Interpac test,,,TESTLINER,no_numeric_total
june 22,2022,6,Waraq test,,,TESTLINER,no_numeric_total
june 22,2022,6,Waraq test,,,TESTLINER,no_numeric_total
june 22,2022,6,Waraq test,,,TESTLINER,no_numeric_total
june 22,2022,6,Waraq test,,,TESTLINER,no_numeric_total
june 22,2022,6,Waraq test,,,TESTLINER,no_numeric_total
june 22,2022,6,Waraq test,,,TESTLINER,no_numeric_total
june 22,2022,6,Waraq test,,,TESTLINER,no_numeric_total
june 22,2022,6,Waraq test,,,TESTLINER,no_numeric_total
june 22,2022,6,Waraq test,,,TESTLINER,no_numeric_total
june 22,2022,6,Waraq test,,,TESTLINER,no_numeric_total
june 22,2022,6,Waraq test,,,TESTLINER,no_numeric_total
june 22,2022,6,Waraq test,,,TESTLINER,no_numeric_total
june 22,2022,6,Waraq test,,,TESTLINER,no_numeric_total
june 22,2022,6,Waraq test,,,TESTLINER,no_numeric_total
june 22,2022,6,Mpact test,,,TESTLINER,no_numeric_total
june 22,2022,6,Mpact test,,,TESTLINER,no_numeric_total
june 22,2022,6,Mpact test,,,TESTLINER,no_numeric_total
june 22,2022,6,Mpact test,,,TESTLINER,no_numeric_total
june 22,2022,6,Mpact test,,,TESTLINER,no_numeric_total
june 22,2022,6,Mpact test,,,TESTLINER,no_numeric_total
june 22,2022,6,Mpact test,,,TESTLINER,no_numeric_total
june 22,2022,6,Waraq test,,,TESTLINER,no_numeric_total
june 22,2022,6,Waraq test,,,TESTLINER,no_numeric_total
june 22,2022,6,Waraq test,,,TESTLINER,no_numeric_total
june 22,2022,6,Waraq test,,,TESTLINER,no_numeric_total
june 22,2022,6,Waraq test,,,TESTLINER,no_numeric_total
june 22,2022,6,Waraq test,,,TESTLINER,no_numeric_total
june 22,2022,6,Waraq test,,,TESTLINER,no_numeric_total
june 22,2022,6,SAPPI Kraftpride,,,LINER,no_numeric_total
june 22,2022,6,SAPPI Kraftpride,,,LINER,no_numeric_total
june 22,2022,6,SAPPI Kraftpride,,,LINER,no_numeric_total
june 22,2022,6,SAPPI Kraftpride,,,LINER,no_numeric_total
june 22,2022,6,SAPPI Kraftpride,0.0,0.0,LINER,no_numeric_total
june 22,2022,6,SAPPI Kraftpride,,,LINER,no_numeric_total
june 22,2022,6,SAPPI Kraftpride,,,LINER,no_numeric_total
june 22,2022,6,SAPPI Kraftpride,,,LINER,no_numeric_total
june 22,2022,6,SAPPI,0.0,0.0,LINER,no_numeric_total
june 22,2022,6,SAPPI,0.0,0.0,LINER,no_numeric_total
june 22,2022,6,SAPPI,0.0,0.0,LINER,no_numeric_total
june 22,2022,6,SAPPI,0.0,0.0,LINER,no_numeric_total
june 22,2022,6,SAPPI,0.0,0.0,LINER,no_numeric_total
june 22,2022,6,ARYAN LINER,0.0,0.0,LINER,no_numeric_total
june 22,2022,6,Egypt flute,0.0,0.0,FLUTE,no_numeric_total
june 22,2022,6,Egypt flute,0.0,0.0,FLUTE,no_numeric_total
june 22,2022,6,Egypt flute,0.0,0.0,FLUTE,no_numeric_total
june 22,2022,6,L &M-WHITE,0.0,0.0,WHITE TOP,no_numeric_total
june 22,2022,6,L &M-WHITE,0.0,0.0,WHITE TOP,no_numeric_total
june 22,2022,6,IKPP-WHITE,,,WHITE TOP,no_numeric_total
june 22,2022,6,IKPP-WHITE,,,WHITE TOP,no_numeric_total
june 22,2022,6,IKPP-WHITE,,,WHITE TOP,no_numeric_total
june 22,2022,6,IKPP-WHITE,,,WHITE TOP,no_numeric_total
june 22,2022,6,KS-WHITE,,,WHITE TOP,no_numeric_total
june 22,2022,6,KS-WHITE,,,WHITE TOP,no_numeric_total
june 22,2022,6,KS-WHITE,,,WHITE TOP,no_numeric_total
june 22,2022,6,KS-WHITE,,,WHITE TOP,no_numeric_total
june 22,2022,6,KS-WHITE,,,WHITE TOP,no_numeric_total
june 22,2022,6,Mondi - WHITE,,,WHITE TOP,no_numeric_total
june 22,2022,6,Mondi - WHITE,,,WHITE TOP,no_numeric_total
june 22,2022,6,Mondi - WHITE,,,WHITE TOP,no_numeric_total
june 22,2022,6,Mondi - WHITE,,,WHITE TOP,no_numeric_total
june 22,2022,6,Mondi - WHITE,,,WHITE TOP,no_numeric_total
june 22,2022,6,Mondi - WHITE,,,WHITE TOP,no_numeric_total
june 22,2022,6,Mondi - WHITE,,,WHITE TOP,no_numeric_total
june 22,2022,6,Mepco -WHITE,,,WHITE TOP,no_numeric_total
june 22,2022,6,Mepco -WHITE,,,WHITE TOP,no_numeric_total
june 22,2022,6,Mepco -WHITE,,,WHITE TOP,no_numeric_total
june 22,2022,6,Mepco -WHITE,,,WHITE TOP,no_numeric_total
june 22,2022,6,Norpac-WHITE,0.0,0.0,WHITE TOP,no_numeric_total
june 22,2022,6,Norpac-WHITE,0.0,0.0,WHITE TOP,no_numeric_total
june 22,2022,6,MEPCO LINER,,,LINER,no_numeric_total
june 22,2022,6,MEPCO LINER,,,LINER,no_numeric_total
june 22,2022,6,MEPCO LINER,,,LINER,no_numeric_total
june 22,2022,6,MEPCO LINER,,,LINER,no_numeric_total
june 22,2022,6,SAPPI,0.0,0.0,LINER,no_numeric_total
june 22,2022,6,SAPPI,0.0,0.0,LINER,no_numeric_total
june 22,2022,6,SAPPI,0.0,0.0,LINER,no_numeric_total
june 22,2022,6,NATURKRAFT LINER,,,LINER,no_numeric_total
june 22,2022,6,NATURKRAFT LINER,,,LINER,no_numeric_total
june 22,2022,6,NATURKRAFT LINER,,,LINER,no_numeric_total
june 22,2022,6,NATURKRAFT LINER,,,LINER,no_numeric_total
june 22,2022,6,NATURKRAFT LINER,,,LINER,no_numeric_total
june 22,2022,6,NATURKRAFT LINER,,,LINER,no_numeric_total
june 22,2022,6,NATURKRAFT LINER,,,LINER,no_numeric_total
june 22,2022,6,HI PACK LINER,0.0,0.0,LINER,no_numeric_total
june 22,2022,6,HI PACK LINER,,,LINER,no_numeric_total
june 22,2022,6,HI PACK LINER,,,LINER,no_numeric_total
june 22,2022,6,HI PACK LINER,,,LINER,no_numeric_total
june 22,2022,6,HI PACK LINER,,,LINER,no_numeric_total
june 22,2022,6,HI PACK LINER,,,LINER,no_numeric_total
june 22,2022,6,HI PACK LINER,,,LINER,no_numeric_total
june 22,2022,6,HI PACK LINER,,,LINER,no_numeric_total
june 22,2022,6,KP,,,LINER,no_numeric_total
june 22,2022,6,,,,,no_numeric_total
june 22,2022,6,,888171.5,8881715.0,,unmapped_description
june 22,2022,6,,,,,no_numeric_total
july 22,2022,7,,,,,no_numeric_total
july 22,2022,7,,,,,no_numeric_total
july 22,2022,7,SIAM-FLUTE,,,FLUTE,no_numeric_total
july 22,2022,7,SIAM-FLUTE,,,FLUTE,no_numeric_total
july 22,2022,7,SIAM-FLUTE,,,FLUTE,no_numeric_total
july 22,2022,7,SIAM-FLUTE,,,FLUTE,no_numeric_total
july 22,2022,7,SIAM-FLUTE,,,FLUTE,no_numeric_total
july 22,2022,7,SIAM-SUPER FLUTE,0.0,0.0,SUPER FLUTE,no_numeric_total
july 22,2022,7,BAYFLUTE,,,FLUTE,no_numeric_total
july 22,2022,7,BAYFLUTE,,,FLUTE,no_numeric_total
july 22,2022,7,MAFTA FLUTING,0.0,0.0,FLUTE,no_numeric_total
july 22,2022,7,MAFTA FLUTING,0.0,0.0,FLUTE,no_numeric_total
july 22,2022,7,UMA FLUTING,,,FLUTE,no_numeric_total
july 22,2022,7,UMA FLUTING,,,FLUTE,no_numeric_total
july 22,2022,7,UMA FLUTING,,,FLUTE,no_numeric_total
july 22,2022,7,UMA FLUTING,,,FLUTE,no_numeric_total
july 22,2022,7,UMA FLUTING,,,FLUTE,no_numeric_total
july 22,2022,7,UMA FLUTING,,,FLUTE,no_numeric_total
july 22,2022,7,UMA FLUTING,,,FLUTE,no_numeric_total
july 22,2022,7,UNION FLUTING,,,FLUTE,no_numeric_total
july 22,2022,7,UNION FLUTING,,,FLUTE,no_numeric_total
july 22,2022,7,UNION FLUTING,,,FLUTE,no_numeric_total
july 22,2022,7,UNION FLUTING,,,FLUTE,no_numeric_total
july 22,2022,7,UNION FLUTING,,,FLUTE,no_numeric_total
july 22,2022,7,UNION FLUTING,,,FLUTE,no_numeric_total
july 22,2022,7,UNION FLUTING,,,FLUTE,no_numeric_total
july 22,2022,7,UNION FLUTING,,,FLUTE,no_numeric_total
july 22,2022,7,UNION FLUTING,,,FLUTE,no_numeric_total
july 22,2022,7,UNION FLUTING,,,FLUTE,no_numeric_total
july 22,2022,7,UNION FLUTING,,,FLUTE,no_numeric_total
july 22,2022,7,UNION FLUTING,,,FLUTE,no_numeric_total
july 22,2022,7,UNION FLUTING,,,FLUTE,no_numeric_total
july 22,2022,7,UNION FLUTING,,,FLUTE,no_numeric_total
july 22,2022,7,BALTICS FLUTING,,,FLUTE,no_numeric_total
july 22,2022,7,BALTICS FLUTING,,,FLUTE,no_numeric_total
july 22,2022,7,BALTICS FLUTING,,,FLUTE,no_numeric_total
july 22,2022,7,BALTICS FLUTING,,,FLUTE,no_numeric_total
july 22,2022,7,BALTICS FLUTING,,,FLUTE,no_numeric_total
july 22,2022,7,BALTICS FLUTING,,,FLUTE,no_numeric_total
july 22,2022,7,BALTICS FLUTING,,,FLUTE,no_numeric_total
july 22,2022,7,MEPCO FLUTING,,,FLUTE,no_numeric_total
july 22,2022,7,MEPCO FLUTING,,,FLUTE,no_numeric_total
july 22,2022,7,MEPCO FLUTING,,,FLUTE,no_numeric_total
july 22,2022,7,MEPCO FLUTING,,,FLUTE,no_numeric_total
july 22,2022,7,BAYFLUTE,,,FLUTE,no_numeric_total
july 22,2022,7,BAYFLUTE,,,FLUTE,no_numeric_total
july 22,2022,7,BAYFLUTE,,,FLUTE,no_numeric_total
july 22,2022,7,BAYFLUTE,,,FLUTE,no_numeric_total
july 22,2022,7,BAYFLUTE,,,FLUTE,no_numeric_total
july 22,2022,7,BAYFLUTE,,,FLUTE,no_numeric_total
july 22,2022,7,BAYFLUTE,,,FLUTE,no_numeric_total
july 22,2022,7,BAYFLUTE,,,FLUTE,no_numeric_total
july 22,2022,7,BAYFLUTE,,,FLUTE,no_numeric_total
july 22,2022,7,PATSON FLUTING,,,FLUTE,no_numeric_total
july 22,2022,7,PATSON FLUTING,,,FLUTE,no_numeric_total
july 22,2022,7,PATSON FLUTING,,,FLUTE,no_numeric_total
july 22,2022,7,PATSON FLUTING,,,FLUTE,no_numeric_total
july 22,2022,7,BURGO FLUTING,,,FLUTE,no_numeric_total
july 22,2022,7,BURGO FLUTING,,,FLUTE,no_numeric_total
july 22,2022,7,BURGO FLUTING,,,FLUTE,no_numeric_total
july 22,2022,7,BURGO FLUTING,,,FLUTE,no_numeric_total
july 22,2022,7,BURGO FLUTING,,,FLUTE,no_numeric_total
july 22,2022,7,BURGO FLUTING,,,FLUTE,no_numeric_total
july 22,2022,7,BURGO FLUTING,,,FLUTE,no_numeric_total
july 22,2022,7,Waraq fluting,,,FLUTE,no_numeric_total
july 22,2022,7,Waraq fluting,,,FLUTE,no_numeric_total
july 22,2022,7,Waraq fluting,,,FLUTE,no_numeric_total
july 22,2022,7,Waraq fluting,,,FLUTE,no_numeric_total
july 22,2022,7,Waraq fluting,,,FLUTE,no_numeric_total
july 22,2022,7,Waraq fluting,,,FLUTE,no_numeric_total
july 22,2022,7,Waraq fluting,,,FLUTE,no_numeric_total
july 22,2022,7,SAIM-TEST(KT),,,TESTLINER,no_numeric_total
july 22,2022,7,SAIM-TEST(KT),,,TESTLINER,no_numeric_total
july 22,2022,7,SAIM-TEST(KT),,,TESTLINER,no_numeric_total
july 22,2022,7,SAIM-TEST(KT),,,TESTLINER,no_numeric_total
july 22,2022,7,SAIM-TEST(KT),,,TESTLINER,no_numeric_total
july 22,2022,7,SAIM-TEST(KT),0.0,0.0,TESTLINER,no_numeric_total
july 22,2022,7,SAIM-TEST(KT),0.0,0.0,TESTLINER,no_numeric_total
july 22,2022,7,SAIM-TEST(KT),0.0,0.0,TESTLINER,no_numeric_total
july 22,2022,7,SAIM-TEST(KT),0.0,0.0,TESTLINER,no_numeric_total
july 22,2022,7,MEPCO TEST,,,TESTLINER,no_numeric_total
july 22,2022,7,MEPCO TEST,,,TESTLINER,no_numeric_total
july 22,2022,7,MEPCO TEST,,,TESTLINER,no_numeric_total
july 22,2022,7,MEPCO TEST,,,TESTLINER,no_numeric_total
july 22,2022,7,MEPCO TEST,,,TESTLINER,no_numeric_total
july 22,2022,7,MEPCO TEST,,,TESTLINER,no_numeric_total
july 22,2022,7,MAFTA TEST,,,TESTLINER,no_numeric_total
july 22,2022,7,MAFTA TEST,,,TESTLINER,no_numeric_total
july 22,2022,7,MAFTA TEST,,,TESTLINER,no_numeric_total
july 22,2022,7,MAFTA TEST,,,TESTLINER,no_numeric_total
july 22,2022,7,MAFTA TEST,,,TESTLINER,no_numeric_total
july 22,2022,7,MAFTA TEST,,,TESTLINER,no_numeric_total
july 22,2022,7,MAFTA TEST,,,TESTLINER,no_numeric_total
july 22,2022,7,MAFTA TEST,,,TESTLINER,no_numeric_total
july 22,2022,7,BURGO TEST,,,TESTLINER,no_numeric_total
july 22,2022,7,BURGO TEST,,,TESTLINER,no_numeric_total
july 22,2022,7,BURGO TEST,,,TESTLINER,no_numeric_total
july 22,2022,7,BURGO TEST,,,TESTLINER,no_numeric_total
july 22,2022,7,BURGO TEST,,,TESTLINER,no_numeric_total
july 22,2022,7,BURGO TEST,,,TESTLINER,no_numeric_total
july 22,2022,7,BURGO TEST,,,TESTLINER,no_numeric_total
july 22,2022,7,Interpac test,,,TESTLINER,no_numeric_total
july 22,2022,7,Interpac test,,,TESTLINER,no_numeric_total
july 22,2022,7,Interpac test,,,TESTLINER,no_numeric_total
july 22,2022,7,Interpac test,,,TESTLINER,no_numeric_total
july 22,2022,7,Interpac test,,,TESTLINER,no_numeric_total
july 22,2022,7,Interpac test,,,TESTLINER,no_numeric_total
july 22,2022,7,Interpac test,,,TESTLINER,no_numeric_total
july 22,2022,7,Waraq test,,,TESTLINER,no_numeric_total
july 22,2022,7,Waraq test,,,TESTLINER,no_numeric_total
july 22,2022,7,Waraq test,,,TESTLINER,no_numeric_total
july 22,2022,7,Waraq test,,,TESTLINER,no_numeric_total
july 22,2022,7,Waraq test,,,TESTLINER,no_numeric_total
july 22,2022,7,Waraq test,,,TESTLINER,no_numeric_total
july 22,2022,7,Waraq test,,,TESTLINER,no_numeric_total
july 22,2022,7,Waraq test,,,TESTLINER,no_numeric_total
july 22,2022,7,Waraq test,,,TESTLINER,no_numeric_total
july 22,2022,7,Waraq test,,,TESTLINER,no_numeric_total
july 22,2022,7,Waraq test,,,TESTLINER,no_numeric_total
july 22,2022,7,Waraq test,,,TESTLINER,no_numeric_total
july 22,2022,7,Waraq test,,,TESTLINER,no_numeric_total
july 22,2022,7,Waraq test,,,TESTLINER,no_numeric_total
july 22,2022,7,Mpact test,,,TESTLINER,no_numeric_total
july 22,2022,7,Mpact test,,,TESTLINER,no_numeric_total
july 22,2022,7,Mpact test,,,TESTLINER,no_numeric_total
july 22,2022,7,Mpact test,,,TESTLINER,no_numeric_total
july 22,2022,7,Mpact test,,,TESTLINER,no_numeric_total
july 22,2022,7,Mpact test,,,TESTLINER,no_numeric_total
july 22,2022,7,Mpact test,,,TESTLINER,no_numeric_total
july 22,2022,7,Waraq test,,,TESTLINER,no_numeric_total
july 22,2022,7,Waraq test,,,TESTLINER,no_numeric_total
july 22,2022,7,Waraq test,,,TESTLINER,no_numeric_total
july 22,2022,7,Waraq test,,,TESTLINER,no_numeric_total
july 22,2022,7,Waraq test,,,TESTLINER,no_numeric_total
july 22,2022,7,Waraq test,,,TESTLINER,no_numeric_total
july 22,2022,7,Waraq test,,,TESTLINER,no_numeric_total
july 22,2022,7,SAPPI Kraftpride,,,LINER,no_numeric_total
july 22,2022,7,SAPPI Kraftpride,,,LINER,no_numeric_total
july 22,2022,7,SAPPI Kraftpride,,,LINER,no_numeric_total
july 22,2022,7,SAPPI Kraftpride,,,LINER,no_numeric_total
july 22,2022,7,SAPPI Kraftpride,0.0,0.0,LINER,no_numeric_total
july 22,2022,7,SAPPI Kraftpride,,,LINER,no_numeric_total
july 22,2022,7,SAPPI Kraftpride,,,LINER,no_numeric_total
july 22,2022,7,SAPPI Kraftpride,,,LINER,no_numeric_total
july 22,2022,7,SAPPI,0.0,0.0,LINER,no_numeric_total
july 22,2022,7,SAPPI,0.0,0.0,LINER,no_numeric_total
july 22,2022,7,SAPPI,0.0,0.0,LINER,no_numeric_total
july 22,2022,7,SAPPI,0.0,0.0,LINER,no_numeric_total
july 22,2022,7,SAPPI,0.0,0.0,LINER,no_numeric_total
july 22,2022,7,ARYAN LINER,0.0,0.0,LINER,no_numeric_total
july 22,2022,7,Egypt flute,0.0,0.0,FLUTE,no_numeric_total
july 22,2022,7,Egypt flute,0.0,0.0,FLUTE,no_numeric_total
july 22,2022,7,L &M-WHITE,0.0,0.0,WHITE TOP,no_numeric_total
july 22,2022,7,IKPP-WHITE,,,WHITE TOP,no_numeric_total
july 22,2022,7,IKPP-WHITE,,,WHITE TOP,no_numeric_total
july 22,2022,7,IKPP-WHITE,,,WHITE TOP,no_numeric_total
july 22,2022,7,IKPP-WHITE,,,WHITE TOP,no_numeric_total
july 22,2022,7,KS-WHITE,,,WHITE TOP,no_numeric_total
july 22,2022,7,KS-WHITE,,,WHITE TOP,no_numeric_total
july 22,2022,7,KS-WHITE,,,WHITE TOP,no_numeric_total
july 22,2022,7,KS-WHITE,,,WHITE TOP,no_numeric_total
july 22,2022,7,KS-WHITE,,,WHITE TOP,no_numeric_total
july 22,2022,7,Mondi - WHITE,,,WHITE TOP,no_numeric_total
july 22,2022,7,Mondi - WHITE,,,WHITE TOP,no_numeric_total
july 22,2022,7,Mondi - WHITE,,,WHITE TOP,no_numeric_total
july 22,2022,7,Mondi - WHITE,,,WHITE TOP,no_numeric_total
july 22,2022,7,Mondi - WHITE,,,WHITE TOP,no_numeric_total
july 22,2022,7,Mondi - WHITE,,,WHITE TOP,no_numeric_total
july 22,2022,7,Mondi - WHITE,,,WHITE TOP,no_numeric_total
july 22,2022,7,Mepco -WHITE,,,WHITE TOP,no_numeric_total
july 22,2022,7,Mepco -WHITE,,,WHITE TOP,no_numeric_total
july 22,2022,7,Mepco -WHITE,,,WHITE TOP,no_numeric_total
july 22,2022,7,Mepco -WHITE,,,WHITE TOP,no_numeric_total
july 22,2022,7,Norpac-WHITE,0.0,0.0,WHITE TOP,no_numeric_total
july 22,2022,7,Norpac-WHITE,0.0,0.0,WHITE TOP,no_numeric_total
july 22,2022,7,MEPCO LINER,,,LINER,no_numeric_total
july 22,2022,7,MEPCO LINER,,,LINER,no_numeric_total
july 22,2022,7,MEPCO LINER,,,LINER,no_numeric_total
july 22,2022,7,MEPCO LINER,,,LINER,no_numeric_total
july 22,2022,7,SAPPI,0.0,0.0,LINER,no_numeric_total
july 22,2022,7,SAPPI,0.0,0.0,LINER,no_numeric_total
july 22,2022,7,SAPPI,0.0,0.0,LINER,no_numeric_total
july 22,2022,7,NATURKRAFT LINER,,,LINER,no_numeric_total
july 22,2022,7,NATURKRAFT LINER,,,LINER,no_numeric_total
july 22,2022,7,NATURKRAFT LINER,,,LINER,no_numeric_total
july 22,2022,7,NATURKRAFT LINER,,,LINER,no_numeric_total
july 22,2022,7,NATURKRAFT LINER,,,LINER,no_numeric_total
july 22,2022,7,NATURKRAFT LINER,,,LINER,no_numeric_total
july 22,2022,7,NATURKRAFT LINER,,,LINER,no_numeric_total
july 22,2022,7,HI PACK LINER,0.0,0.0,LINER,no_numeric_total
july 22,2022,7,HI PACK LINER,,,LINER,no_numeric_total
july 22,2022,7,HI PACK LINER,,,LINER,no_numeric_total
july 22,2022,7,HI PACK LINER,,,LINER,no_numeric_total
july 22,2022,7,HI PACK LINER,,,LINER,no_numeric_total
july 22,2022,7,HI PACK LINER,,,LINER,no_numeric_total
july 22,2022,7,HI PACK LINER,,,LINER,no_numeric_total
july 22,2022,7,HI PACK LINER,,,LINER,no_numeric_total
july 22,2022,7,KP,,,LINER,no_numeric_total
july 22,2022,7,,,,,no_numeric_total
july 22,2022,7,,876127.2000000001,8761272000000001.0,,unmapped_description
july 22,2022,7,,,,,no_numeric_total
aug 22,2022,8,,,,,no_numeric_total
aug 22,2022,8,,,,,no_numeric_total
aug 22,2022,8,SIAM-FLUTE,,,FLUTE,no_numeric_total
aug 22,2022,8,SIAM-FLUTE,,,FLUTE,no_numeric_total
aug 22,2022,8,SIAM-FLUTE,,,FLUTE,no_numeric_total
aug 22,2022,8,SIAM-FLUTE,,,FLUTE,no_numeric_total
aug 22,2022,8,SIAM-FLUTE,,,FLUTE,no_numeric_total
aug 22,2022,8,SIAM-SUPER FLUTE,0.0,0.0,SUPER FLUTE,no_numeric_total
aug 22,2022,8,BAYFLUTE,,,FLUTE,no_numeric_total
aug 22,2022,8,BAYFLUTE,,,FLUTE,no_numeric_total
aug 22,2022,8,MAFTA FLUTING,0.0,0.0,FLUTE,no_numeric_total
aug 22,2022,8,MAFTA FLUTING,0.0,0.0,FLUTE,no_numeric_total
aug 22,2022,8,UMA FLUTING,,,FLUTE,no_numeric_total
aug 22,2022,8,UMA FLUTING,,,FLUTE,no_numeric_total
aug 22,2022,8,UMA FLUTING,,,FLUTE,no_numeric_total
aug 22,2022,8,UMA FLUTING,,,FLUTE,no_numeric_total
aug 22,2022,8,UMA FLUTING,,,FLUTE,no_numeric_total
aug 22,2022,8,UMA FLUTING,,,FLUTE,no_numeric_total
aug 22,2022,8,UMA FLUTING,,,FLUTE,no_numeric_total
aug 22,2022,8,UNION FLUTING,,,FLUTE,no_numeric_total
aug 22,2022,8,UNION FLUTING,,,FLUTE,no_numeric_total
aug 22,2022,8,UNION FLUTING,,,FLUTE,no_numeric_total
aug 22,2022,8,UNION FLUTING,,,FLUTE,no_numeric_total
aug 22,2022,8,UNION FLUTING,,,FLUTE,no_numeric_total
aug 22,2022,8,UNION FLUTING,,,FLUTE,no_numeric_total
aug 22,2022,8,UNION FLUTING,,,FLUTE,no_numeric_total
aug 22,2022,8,UNION FLUTING,,,FLUTE,no_numeric_total
aug 22,2022,8,UNION FLUTING,,,FLUTE,no_numeric_total
aug 22,2022,8,UNION FLUTING,,,FLUTE,no_numeric_total
